index,content,score,clean_content,minimal_content,lang,lang_prob,en_content,star_sentiment,vader_sentiment,vader_score,roberta_sentiment,roberta_confidence,roberta_conf_neg,roberta_conf_neu,roberta_conf_pos
45232,,5,"Very good, but now I have no money to deposit 😅 😅 😅","very good, but now i have no money to deposit 😅 😅 😅",en,0.9695116877555848,"Very good, but now I have no money to deposit 😅😅😅",positive,negative,-0.1787,neutral,0.2555793,0.20481436,0.2555793,0.53960633
45233,,5,"Very good, useful. The children can check the level and things","very good, useful. the child can check the level and thing",en,0.9275587201118468,"Very good, useful. The children can check the level and things",positive,positive,0.7485,positive,0.9460425,0.0047629173,0.049194604,0.9460425
45234,,5,Thank you very much! (Thank you very much!),thank you very much! thank you very much!,en,0.9368588328361512,Thank you very much! (Thank you very much!),positive,positive,0.6792,positive,0.98639476,0.004183455,0.009421728,0.98639476
45235,,5,"I haven't tried the Pro version, so I don't need it, but this limit is ok, Five Star","i have not try the pro version, so i do not need it, but this limit be ok, five star",en,0.8649471402168274,"I haven't tried the Pro version, so I don't need it, but this limit is ok, Five Star",positive,positive,0.4215,neutral,0.5283036,0.14745322,0.5283036,0.32424316
45236,,5,I really like this app .. Learn English but like playing games .. awake,i really like this app. learn english but like play games. awake,en,0.9718359708786012,I really like this app .. Learn English but like playing games .. awake,positive,positive,0.8265,positive,0.9614479,0.0040351236,0.03451701,0.9614479
45237,,5,"It is very good, the judgment is also true.","it be very good, the judgment be also true.",en,0.9825889468193054,"It is very good, the judgment is also true.",positive,positive,0.7178,positive,0.9564279,0.0056606242,0.037911527,0.9564279
45238,,5,"Learned anytime, anywhere, very convenient for busy people","learn anytime, anywhere, very convenient for busy people",en,0.9767915606498718,"Learned anytime, anywhere, very convenient for busy people",positive,neutral,0.0,positive,0.7301621,0.009931596,0.25990635,0.7301621
45239,,5,Great c is great. Iu app too. 5 licks.,great c be great. iu app too. 5 licks.,en,0.7439705729484558,Great c is great. Iu app too. 5 licks.,positive,positive,0.8481,positive,0.9392847,0.0062132385,0.054502055,0.9392847
45240,,1,The application is nothing.,the application be nothing.,en,0.916105568408966,The application is nothing.,negative,neutral,0.0,neutral,0.58910155,0.329075,0.58910155,0.081823386
45241,,5,This is a very good app to practice pronunciation 💚 💚 💚,this be a very good app to practice pronunciation 💚 💚 💚,en,0.921628713607788,This is a very good app to practice pronunciation 💚💚💚,positive,positive,0.4927,positive,0.9809426,0.0025987767,0.01645866,0.9809426
45242,,5,Very good for those who learn pronunciation offline,very good for those who learn pronunciation offline,en,0.9573118090629578,Very good for those who learn pronunciation offline,positive,positive,0.4005,positive,0.91482425,0.0045802714,0.08059544,0.91482425
45243,,5,"Thank you very much, admin, I can learn a lot","thank you very much, admin, i can learn a lot",en,0.9126686453819276,"Thank you very much, admin, I can learn a lot",positive,positive,0.3612,positive,0.973141,0.0078517785,0.019007185,0.973141
45244,,5,"The application is very good and useful. However, the buying price is too expensive. 5 stars","the application be very good and useful. however, the buying price be too expensive. 5 star",en,0.9780115485191344,"The application is very good and useful. However, the buying price is too expensive. 5 stars",positive,positive,0.7474,positive,0.8064543,0.03263678,0.16090891,0.8064543
45245,,5,"It's a bit difficult to read to practice syllables with Elsa like IS, One but learn Elsa is also very happy","it be a bit difficult to read to practice syllable with elsa like is, one but learn elsa be also very happy",en,0.9784203767776488,"It's a bit difficult to read to practice syllables with Elsa like IS, One but learn 
Elsa is also very happy",positive,positive,0.7572,neutral,0.43700996,0.103081785,0.43700996,0.45990822
45246,,5,"I heard that I could go to the TV, download it to see TN 😁","i hear that i could go to the tv, download it to see tn 😁",en,0.982329487800598,"I heard that I could go to the TV, download it to see TN 😁",positive,neutral,0.0,neutral,0.34913173,0.0030158793,0.34913173,0.6478524
45247,,5,"Dan Hauer introduced this software, very good and useful","dan hauer introduce this software, very good and useful",en,0.6860311031341553,"Dan Hauer introduced this software, very good and useful",positive,positive,0.7474,positive,0.975183,0.0029030365,0.021913996,0.975183
45248,,5,The best application I learned to improve speaking skills.,the best application i learn to improve speaking skills.,en,0.929967164993286,The best application I learned to improve speaking skills.,positive,positive,0.7964,positive,0.9044002,0.0069383583,0.088661365,0.9044002
45249,,5,The app is great for those who want to improve pronunciation.,the app be great for those who want to improve pronunciation.,en,0.9417991638183594,The app is great for those who want to improve pronunciation.,positive,positive,0.8074,positive,0.94820505,0.0042906487,0.047504317,0.94820505
45250,,5,My English pronunciation really improved a lot.,my english pronunciation really improve a lot.,en,0.9153444170951844,My English pronunciation really improved a lot.,positive,positive,0.4927,positive,0.9747318,0.003696966,0.0215712,0.9747318
45251,,5,"Click the unused settings. For 5 stars, the Elsa team will respond.","click the unused settings. for 5 stars, the elsa team will respond.",en,0.7628957033157349,"Click the unused settings. For 5 stars, the Elsa team will respond.",positive,neutral,0.0,neutral,0.9110773,0.0103947725,0.9110773,0.07852796
45252,,1,Why can't I download the app and cannot enter?,why cannot i download the app and cannot enter?,en,0.9586185812950134,Why can't I download the app and cannot enter?,negative,neutral,0.0,negative,0.556072,0.556072,0.43123296,0.012695064
45253,,5,"Thanks to Dan, I already know this application. Very good","thanks to dan, i already know this application. very good",en,0.9773978590965272,"Thanks to Dan, I already know this application. Very good",positive,positive,0.7264,positive,0.98365825,0.0027492966,0.013592424,0.98365825
45254,,5,I know this great application is thanks to Son Tung M-TP,i know this great application be thanks to son tung m-tp,en,0.7850473523139954,I know this great application is thanks to Son Tung M-TP,positive,positive,0.7906,positive,0.97181445,0.0043450496,0.02384049,0.97181445
45255,,5,Thank Elsa for helping me speak English very well and pass the interview 😍 😍,thank elsa for help me speak english very well and pass the interview 😍 😍,en,0.9641221761703492,Thank Elsa for helping me speak English very well and pass the interview 😍😍,positive,positive,0.7645,positive,0.98001933,0.0036217447,0.01635892,0.98001933
45256,,5,"The application is very good, convenient and rewarding.","the application be very good, convenient and rewarding.",en,0.9348721504211426,"The application is very good, convenient and rewarding.",positive,positive,0.7645,positive,0.9755145,0.004034561,0.020451015,0.9755145
45257,,1,Arrest account upgrade,arrest account upgrade,en,0.9545233845710754,Arrest account upgrade,negative,negative,-0.34,neutral,0.87327236,0.048167314,0.87327236,0.07856025
45258,,1,Can't see anything,cannot see anything,en,0.9934183955192566,Can't see anything,negative,neutral,0.0,neutral,0.6040196,0.33728114,0.6040196,0.058699254
45260,,1,Can not come in,can not come in,en,0.957550883293152,Can not come in,negative,neutral,0.0,neutral,0.6247286,0.33599526,0.6247286,0.03927608
45261,,1,Can't learn anything,cannot learn anything,en,0.9900482892990112,Can't learn anything,negative,neutral,0.0,negative,0.5676157,0.5676157,0.39143,0.040954348
45262,,1,Can't answer correctly,cannot answer correctly,en,0.8801481127738953,Can't answer correctly,negative,neutral,0.0,negative,0.72886854,0.72886854,0.2562809,0.014850517
45263,,1,Read correctly but write wrongly,read correctly but write wrongly,en,0.9431359171867372,Read correctly but write wrongly,negative,neutral,0.0,neutral,0.59652144,0.36958578,0.59652144,0.03389282
45264,,1,Like lagging,like lag,en,0.6062378883361816,Like lagging,negative,neutral,0.0258,negative,0.47824705,0.47824705,0.47539607,0.046356905
45265,,1,App fake dog deaf,app fake dog deaf,en,0.8493071794509888,App fake dog deaf,negative,negative,-0.4767,negative,0.81229186,0.81229186,0.1675906,0.020117534
45266,,1,Mother learned to spend money,mother learn to spend money,en,0.9534751772880554,Mother learned to spend money,negative,neutral,0.0,neutral,0.59104633,0.29697487,0.59104633,0.111978814
45267,,1,Why don't you go to z,why do not you go to z,en,0.9318190813064576,Why don't you go to z,negative,neutral,0.0,negative,0.58541447,0.58541447,0.3979856,0.016600018
45268,,1,Can't download the software,cannot download the software,en,0.888135552406311,Can't download the software,negative,neutral,0.0,negative,0.4769751,0.4769751,0.49822816,0.024796722
45269,,1,Can't learn English,cannot learn english,en,0.9388206005096436,Can't learn English,negative,neutral,0.0,negative,0.74019694,0.74019694,0.23843773,0.021365302
45270,,1,Not helpful,not helpful,en,0.753263533115387,Not helpful,negative,negative,-0.3252,negative,0.7885612,0.7885612,0.18857902,0.022859752
45271,,5,Really very good. Definitely download if you want to practice speaking,really very good. definitely download if you want to practice speaking,en,0.9879841804504396,Really very good. Definitely download if you want to practice speaking,positive,positive,0.7914,positive,0.98313946,0.0025231645,0.014337344,0.98313946
45272,,5,"Very good, the application helps me to pronounce English more standard","very good, the application help me to pronounce english more standard",en,0.9253089427947998,"Very good, the application helps me to pronounce English more standard",positive,positive,0.7089,positive,0.97620296,0.003878363,0.019918684,0.97620296
